DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2017-0398-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4526,,CHN,China,Eastern Asia,Asia,"Loess Plateau, Southern Shaanxi (Xianyang, Hanzhong, Ankang), western Hubei (Suizhou and Guangshui cities), southern Sichuan, northern portions of Chongqing (Kaizhou, Yunyang)",Heavy rains,,No,No,No,,283444.21,Km2,29.612,113.645,,2017,9.0,24.0,2017,10.0,7.0,16.0,,53100.0,8400.0,61500.0,,,,,361000.0,448749.0,80.44577926,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2017/9/29,2023/9/25
2017-0463-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Chongqing (Wanzhou, Beibei, Liangping), Henan (Jiazuo, Nanyang, Zhoukou), Hubei (Shiyan, Yichang), Shaanxi (Xianyang, Weinan, Ankang, Xian), Sichuan (Panzhihua), Anhui (Suzhou)",Heavy rains,Storm,No,No,No,,,Km2,,,,2017,10.0,1.0,2017,10.0,10.0,23.0,,,15600.0,15600.0,,,,,75000.0,93230.0,80.44577926,"[{""adm2_code"":12995,""adm2_name"":""Suzhou""},{""adm2_code"":13002,""adm2_name"":""Name Unknown""},{""adm2_code"":13003,""adm2_name"":""Name Unknown""},{""adm2_code"":13106,""adm2_name"":""Jiaozuo""},{""adm2_code"":13111,""adm2_name"":""Nanyang""},{""adm2_code"":13114,""adm2_name"":""Zhoukou""},{""adm2_code"":13119,""adm2_name"":""Shiyan""},{""adm2_code"":13120,""adm2_name"":""Yichang""},{""adm2_code"":13215,""adm2_name"":""Xi'an""},{""adm2_code"":13218,""adm2_name"":""Xianyang""},{""adm2_code"":13219,""adm2_name"":""Weinan""},{""adm2_code"":13222,""adm2_name"":""Ankang""},{""adm2_code"":13257,""adm2_name"":""Panzhihua""}]",2017/11/21,2023/9/25
2017-0476-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Chongqing, Guangxi Zhuang, Guizhou, Henan, Hubei, Hunan, Jiangxi, and Yunnan",,,No,No,No,,,Km2,,,Yangtze river,2017,8.0,11.0,2017,8.0,16.0,18.0,,34200.0,3600.0,37800.0,,,,,429000.0,533278.0,80.44577926,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2017/11/22,2023/9/25
2017-0568-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Yulin city (Shaanxi province),,,No,No,No,,,Km2,,,,2017,4.0,26.0,2017,4.0,29.0,8.0,,76800.0,,76800.0,,,,,492000.0,611592.0,80.44577926,"[{""adm2_code"":13224,""adm2_name"":""Yulin""}]",2018/4/12,2023/9/25
2018-0159-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4613,,CHN,China,Eastern Asia,Asia,Guangxi Zhuang Autonomous,Heavy rain,,No,No,No,,109610.1,Km2,23.812,108.795,,2018,5.0,7.0,2018,5.0,16.0,5.0,,70000.0,,70000.0,,,,,,,82.41066796,"[{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""}]",2018/5/23,2023/9/25
2018-0198-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan, Gansu, Chongqing, Hubei, Jiangsu, Guizhou, Anhui, Shaanxi, Henan, Fujian",,Storm,No,No,No,,,Km2,,,Yangtze River Basin,2018,5.0,5.0,2018,7.0,31.0,112.0,,450000.0,,450000.0,,,,,1750000.0,2123511.0,82.41066796,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2018/7/19,2023/9/25
2018-0210-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Jiangxi, Hebei, Shanxi, Jiangsu, Shandong, Henan, Hubei, Shaanxi, Sichuan, Guizhou, Gansu, Chongqing",Heavy rains,,No,No,No,,,Km2,,,Yangtze river,2018,5.0,7.0,2018,5.0,30.0,77.0,,225000.0,,225000.0,,,,,373000.0,452611.0,82.41066796,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2018/7/20,2023/9/25
2018-0211-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Fujian, Guangdong, Guangxi",,,No,No,No,,,Km2,,,,2018,5.0,7.0,2018,5.0,14.0,2.0,,6000.0,,6000.0,,,,,67000.0,81300.0,82.41066796,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""}]",2018/7/20,2023/9/25
2018-0250-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:TC-2018-000110,,CHN,China,Eastern Asia,Asia,"Deyang, Mianyang, Guangyuan prefectures (Sichuan province)","Typhoon Prapiroon, Typhoon Maria",,No,No,No,,,Km2,,,,2018,7.0,7.0,2018,7.0,7.0,3.0,,1381000.0,,1381000.0,,,,,781283.0,948036.0,82.41066796,"[{""adm2_code"":13259,""adm2_name"":""Deyang""},{""adm2_code"":13260,""adm2_name"":""Mianyang""},{""adm2_code"":13261,""adm2_name"":""Guangyuan""}]",2018/7/27,2023/9/25
2018-0252-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:TC-2018-000110,,CHN,China,Eastern Asia,Asia,"Tianshui, Zhangye, Pingliang (Gansu province)",,,No,No,No,,,Km2,,,,2018,7.0,10.0,2018,7.0,11.0,16.0,,1519000.0,,1519000.0,,,,,530689.0,643957.0,82.41066796,"[{""adm2_code"":13018,""adm2_name"":""Tianshui""},{""adm2_code"":13020,""adm2_name"":""Zhangye""},{""adm2_code"":13024,""adm2_name"":""Pingliang""}]",2018/7/27,2023/9/25
2018-0282-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,,,Storm,No,No,No,,,Km2,,,Yangtze River basin,2018,6.0,28.0,2018,7.0,5.0,11.0,,36000.0,,36000.0,,,,,278000.0,337335.0,82.41066796,,2018/8/9,2023/9/25
2018-0369-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,,,,No,No,No,,,Km2,,,,2018,8.0,29.0,2018,9.0,5.0,18.0,,11400.0,,11400.0,,,,,790000.0,958614.0,82.41066796,,2018/10/11,2023/9/25
2019-0209-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Yunnan, Guizhou, Guangxi, Hunan, Guangdong, Jiangxi, Zhejiang, Fujian, Chongqing provinces",Heavy rains,,No,No,No,,,Km2,,,,2019,6.0,13.0,2019,7.0,1.0,300.0,,4500000.0,,4500000.0,,,700000.0,834285.0,6200000.0,7389382.0,83.90417006,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2019/6/14,2023/9/25
2019-0333-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Zhejiang, Fujian, Jiangxi, Hunan, Guangdong, Yunnan, Sichuan provinces, Guangxi Zhuang Autonomous Region, Tibet Autonomous Region",,,No,No,No,,,Km2,,,,2019,7.0,15.0,2019,7.0,15.0,17.0,,360000.0,,360000.0,,,,,,,83.90417006,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":928,""adm1_name"":""Xizang Zizhiqu""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2019/7/15,2023/9/25
2019-0381-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,Duobi Gorge in Hefeng County (Hubei province),Heavy rains,,No,No,No,,,Km2,,,,2019,8.0,4.0,2019,8.0,5.0,13.0,61.0,15800.0,,15861.0,,,,,,,83.90417006,"[{""adm1_code"":911,""adm1_name"":""Hubei Sheng""}]",2019/8/5,2023/9/25
2019-0469-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Heilongjiang province,Heavy rains,,No,No,No,,,Km2,,,Ashi River,2019,7.0,29.0,2019,8.0,1.0,,,11400.0,,11400.0,,,,,315000.0,375428.0,83.90417006,"[{""adm1_code"":908,""adm1_name"":""Heilongjiang Sheng""}]",2019/10/2,2023/9/25
2020-0276-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Mianning county (Sichuan province),,,No,No,No,,,Km2,,,Yangtze river,2020,6.0,30.0,2020,7.0,5.0,22.0,,10000000.0,,10000000.0,,,,,,,84.93919813,"[{""adm2_code"":13272,""adm2_name"":""Liangshan Yi""}]",2020/7/2,2023/9/25
2020-0282-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Tongzi (Zunyi), Huishui Counties (Qiannan), Zunyi, Tongren, Qiandongnan Counties (Guizhou Province); Shijiaozhen(Qingyuan), Qijiang district (Chongqing province)",Heavy rains,,No,No,No,,,Km2,,,,2020,6.0,22.0,2020,6.0,24.0,3.0,,74000.0,,74000.0,,,,,,,84.93919813,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm2_code"":13043,""adm2_name"":""Qingyuan""},{""adm2_code"":13065,""adm2_name"":""Zunyi""},{""adm2_code"":13066,""adm2_name"":""Tongren""},{""adm2_code"":13070,""adm2_name"":""Qiandongnan Miao and Dong""},{""adm2_code"":13071,""adm2_name"":""Qiannan Buyei and Miao""}]",2020/7/3,2023/9/25
2020-0322-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Anhui, Hubei, Chongqing,Guangxi Zhuang Autonomous Region, Guangdong, Hunan, Guizhou, Yunnan, Jiangxi, Zhejiang, Fujian provinces",Torrential rains,,No,No,No,,,Km2,,,Yangtze River Basin,2020,5.0,21.0,2020,7.0,30.0,280.0,,4200000.0,,4200000.0,,,350000.0,412059.0,17000000.0,20014317.0,84.93919813,"[{""adm1_code"":898,""adm1_name"":""Anhui Sheng""},{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2020/8/10,2023/9/25
2020-0496-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Shaanxi , Shanxi Provinces",Heavy rains,Industrial accidents,No,No,No,,,Km2,,,,2020,11.0,11.0,2020,11.0,12.0,13.0,,120.0,,120.0,,,,,,,84.93919813,"[{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""}]",2020/11/24,2023/9/25
2021-0380-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Jiangxi Province,Heavy rains,,No,No,No,,,Km2,,,,2021,6.0,28.0,2021,7.0,2.0,,,1080000.0,,1080000.0,,,,,161000.0,181042.0,88.92949348,"[{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""}]",2021/7/7,2023/9/25
2021-0428-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:5096,,CHN,China,Eastern Asia,Asia,"Zhengzhou, Hebi, Anyang, Xinxiang Cities (Henan Province); Inner Mongolia Autonomous Region; Shaanxi",Tropical cyclone 'Cempaka',,No,No,No,,,Km2,,,,2021,6.0,1.0,2021,8.0,30.0,352.0,,14500000.0,,14500000.0,,,,,16500000.0,18554024.0,88.92949348,"[{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""}]",2021/7/22,2023/9/25
2021-0507-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Xiangyang, Suizhou, Xiaogan, Liulin, Yicheng (Hubei province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2021,8.0,12.0,2021,8.0,13.0,21.0,,286100.0,,286100.0,,,,,,,88.92949348,"[{""adm2_code"":13119,""adm2_name"":""Shiyan""},{""adm2_code"":13120,""adm2_name"":""Yichang""},{""adm2_code"":13121,""adm2_name"":""Xiangfan""},{""adm2_code"":13124,""adm2_name"":""Xiaogan""},{""adm2_code"":13129,""adm2_name"":""Shennongjia""}]",2021/8/13,2023/9/25
2021-0669-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Shanxi, Hebei Provinces",Heavy rainfall and convective storms,,No,No,No,,,Km2,,,,2021,10.0,2.0,2021,10.0,7.0,18.0,,1760000.0,,1760000.0,,,,,1800000.0,2024075.0,88.92949348,"[{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""}]",2021/10/12,2023/9/25
2022-0428-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan, Zhejiang, Gansu provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,Liao River,2022,7.0,25.0,2022,7.0,28.0,24.0,,3000.0,,3000.0,,,,,,,96.04634213,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",2022/7/19,2023/9/26
2022-0530-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,Datong County (Qinghai); Pengzhou (Sichuan); Heilongjiang and Shanxi,Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,8.0,17.0,2022,8.0,19.0,52.0,,6200.0,,6200.0,,,,,,,96.04634213,"[{""adm1_code"":908,""adm1_name"":""Heilongjiang Sheng""},{""adm1_code"":919,""adm1_name"":""Qinghai Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2022/8/19,2023/9/26
2023-0285-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Jiangxi Province,Heavy rains,Broken Dam/Burst bank,No,No,No,,,Km2,,,,2023,5.0,5.0,2023,5.0,8.0,,,530000.0,,530000.0,,,,,95000.0,95000.0,100.0,,2023/5/8,2024/3/4
2023-0417-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Sichuan, Henan, Hunan, Guizhou, Shaanxi and Yunan and the Inner Mongolia Autonomous Region",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,7.0,2.0,2023,7.0,5.0,21.0,,95000.0,14000.0,109000.0,,,,,,,100.0,,2023/7/5,2023/9/26
2023-0503-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Beijing city, esatern China",Heavy rains,,No,No,No,,,Km2,,,,2023,8.0,,2023,8.0,9.0,51.0,,600000.0,,600000.0,,,,,,,100.0,,2023/8/9,2023/9/26
2023-0516-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Shulan City (Jilin Province),Heavy rains,,No,No,No,,,Km2,,,,2023,8.0,1.0,2023,8.0,7.0,14.0,,134000.0,,134000.0,,,,,,,100.0,,2023/8/9,2024/3/4
2024-0234-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Shaoguan, Guangzhou, Heyuan, Zhaoqing, Qingyuan, Meizhou and Huizhou (Guangdong province); Guangxi, and Jiangxi provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,4.0,19.0,2024,4.0,23.0,24.0,6.0,110000.0,,110006.0,,,,,1650000.0,,,,2024/4/22,2025/1/28
2024-0482-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Chengxi town (Dianjiang county) and Yuntai town (Changshou county), Chongqing municipality",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,7.0,11.0,2024,7.0,15.0,6.0,,7000.0,,7000.0,,,,,,,,,2024/7/15,2024/7/22
2024-0552-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Zixing (Hunan province),"Heavy rains, Typhoon Gaemi",,No,No,No,,,Km2,,,,2024,7.0,27.0,2024,7.0,30.0,65.0,,2700.0,,2700.0,,,,,,,,,2024/7/31,2024/8/2
2024-0568-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Ridi Village (Kangding county, Garzê Tibetan Autonomous Prefecture, Sichuan province)",Heavy rains,"Collapse|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,8.0,3.0,2024,8.0,4.0,27.0,,939.0,,939.0,,,,,,,,,2024/8/5,2024/8/7
